27,blue-collar,single,secondary,no,484,yes,no,cellular,15,apr,309,2,-1,0,unknown,no
25,services,single,secondary,no,111,no,yes,cellular,7,jul,316,1,-1,0,unknown,no
39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no
35,management,married,tertiary,no,802,yes,no,cellular,6,may,686,2,-1,0,unknown,yes
42,blue-collar,married,primary,no,205,yes,no,cellular,17,apr,582,1,-1,0,unknown,no
35,management,single,tertiary,no,0,no,no,cellular,18,aug,276,5,-1,0,unknown,no
41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,no
58,retired,married,secondary,no,35,no,no,cellular,29,jul,336,7,-1,0,unknown,no
67,retired,married,secondary,no,2048,no,no,cellular,16,sep,452,5,195,4,other,yes
46,services,married,secondary,no,-119,yes,no,cellular,22,jul,151,3,-1,0,unknown,no
38,blue-collar,divorced,primary,no,-258,yes,no,cellular,14,may,134,2,370,4,other,no
59,management,divorced,tertiary,no,0,yes,no,cellular,31,jul,52,8,-1,0,unknown,no
44,admin.,single,secondary,no,985,yes,yes,cellular,11,may,9,7,325,19,failure,no
25,services,married,secondary,no,50,yes,no,unknown,5,may,342,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,1664,yes,no,telephone,20,oct,2016,1,-1,0,unknown,yes
49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5,may,389,1,-1,0,unknown,no
74,retired,married,primary,no,1413,no,no,cellular,25,feb,385,2,-1,0,unknown,yes
62,blue-collar,married,secondary,no,180,no,no,cellular,15,apr,389,2,-1,0,unknown,yes
32,services,single,secondary,no,2615,no,no,cellular,19,nov,853,1,-1,0,unknown,yes
32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,jul,187,11,-1,0,unknown,yes
30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,0,unknown,no
28,technician,single,secondary,no,313,no,no,cellular,9,feb,1183,2,-1,0,unknown,yes
35,management,single,tertiary,no,688,no,no,cellular,2,feb,504,1,-1,0,unknown,no
52,technician,married,tertiary,no,0,no,yes,cellular,5,aug,409,1,-1,0,unknown,no
49,housemaid,married,primary,no,78,no,no,telephone,10,jul,139,1,-1,0,unknown,no
60,admin.,married,tertiary,no,1614,no,no,cellular,20,aug,921,6,-1,0,unknown,yes
30,management,single,tertiary,no,1636,no,no,unknown,6,jun,301,2,-1,0,unknown,no
25,technician,single,secondary,no,139,no,yes,cellular,11,jan,202,1,91,1,success,yes
54,management,married,secondary,no,1134,yes,no,cellular,25,jul,1330,3,-1,0,unknown,yes
37,blue-collar,married,unknown,no,-1050,yes,no,unknown,2,jun,548,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,634,yes,no,cellular,24,jul,256,2,-1,0,unknown,no
74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,129,3,-1,0,unknown,no
56,admin.,married,primary,no,202,yes,no,unknown,9,may,178,2,-1,0,unknown,no
54,management,married,primary,no,366,yes,no,unknown,15,may,589,1,-1,0,unknown,no
42,self-employed,married,primary,no,3717,no,no,unknown,20,jun,235,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,5005,no,yes,cellular,3,apr,117,1,-1,0,unknown,yes
38,admin.,single,unknown,no,446,yes,no,unknown,13,may,386,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,0,yes,yes,cellular,8,apr,519,1,-1,0,unknown,no
37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,426,1,-1,0,unknown,yes
32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561,2,295,2,success,yes
60,retired,married,secondary,no,7,no,yes,cellular,18,aug,87,5,-1,0,unknown,no
29,management,single,tertiary,no,1445,no,no,cellular,4,dec,271,2,-1,0,unknown,yes
29,management,single,tertiary,no,2955,no,no,cellular,29,apr,226,2,-1,0,unknown,yes
46,management,single,tertiary,no,2278,no,no,cellular,12,aug,218,5,-1,0,unknown,no
26,entrepreneur,single,tertiary,no,725,no,no,cellular,5,feb,1916,2,189,29,other,yes
34,management,married,tertiary,no,362,yes,no,unknown,30,may,38,3,-1,0,unknown,no
31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,no
41,management,married,tertiary,no,-29,no,no,cellular,29,jan,41,2,266,2,failure,no
32,admin.,single,secondary,no,555,yes,no,cellular,9,sep,344,1,-1,0,unknown,yes
32,admin.,single,tertiary,no,291,no,no,telephone,28,jan,223,6,275,5,other,no
30,technician,single,secondary,no,158,no,no,cellular,6,oct,144,1,-1,0,unknown,yes
40,housemaid,married,tertiary,no,795,yes,no,unknown,29,may,725,3,-1,0,unknown,no
33,technician,married,tertiary,no,2976,yes,no,cellular,9,nov,465,2,95,12,other,no
29,services,single,secondary,no,197,yes,no,cellular,5,may,19,2,-1,0,unknown,no
70,retired,married,tertiary,no,44,no,no,cellular,18,sep,1104,2,88,2,other,yes
33,management,single,tertiary,no,718,yes,no,cellular,6,apr,122,1,98,2,success,yes
58,blue-collar,married,secondary,no,544,no,no,unknown,17,jun,97,1,-1,0,unknown,no
29,services,single,primary,no,339,no,no,unknown,4,jul,1576,3,-1,0,unknown,yes
57,unemployed,married,secondary,no,3754,no,no,cellular,5,feb,1063,2,-1,0,unknown,yes
41,blue-collar,married,secondary,no,-190,no,yes,cellular,29,jul,808,3,-1,0,unknown,yes
39,self-employed,divorced,secondary,no,0,yes,no,unknown,23,may,210,2,-1,0,unknown,no
29,admin.,single,tertiary,no,261,no,no,cellular,17,mar,136,19,-1,0,unknown,no
32,technician,single,tertiary,no,195,yes,no,cellular,22,aug,239,2,-1,0,unknown,no
27,services,married,secondary,no,0,yes,no,cellular,17,jul,991,5,-1,0,unknown,yes
34,entrepreneur,married,tertiary,no,0,yes,no,cellular,6,may,611,1,183,1,failure,yes
55,management,married,tertiary,no,568,no,no,cellular,12,aug,940,10,-1,0,unknown,yes
46,technician,married,secondary,yes,289,no,no,unknown,7,may,51,3,-1,0,unknown,no
26,technician,single,secondary,no,218,yes,no,unknown,27,may,436,1,-1,0,unknown,no
50,blue-collar,married,primary,no,12519,yes,no,cellular,21,nov,615,3,34,1,failure,yes
48,entrepreneur,married,tertiary,yes,-392,no,no,cellular,31,jul,725,4,-1,0,unknown,yes
43,unemployed,married,primary,no,9,yes,yes,cellular,6,may,472,1,-1,0,unknown,no
41,services,married,primary,no,450,yes,no,unknown,14,may,374,2,-1,0,unknown,no
41,management,married,tertiary,no,27696,no,no,cellular,12,feb,138,2,184,3,success,yes
33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no
37,admin.,married,secondary,no,529,yes,no,cellular,16,sep,234,1,149,2,other,no
41,management,married,tertiary,no,298,no,no,cellular,4,may,63,3,272,1,other,no
41,blue-collar,married,secondary,no,5060,no,no,cellular,4,may,963,1,83,3,success,yes
32,self-employed,divorced,tertiary,no,3695,yes,no,cellular,15,may,34,1,353,3,other,no
29,services,single,secondary,no,84,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes
29,blue-collar,single,secondary,no,0,no,no,cellular,6,feb,437,2,-1,0,unknown,no
37,blue-collar,single,secondary,no,292,no,no,unknown,8,sep,9,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1779,yes,no,unknown,5,jun,85,2,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,5291,yes,no,unknown,14,may,1423,3,-1,0,unknown,yes
41,entrepreneur,married,secondary,no,187,no,yes,cellular,21,jul,354,1,-1,0,unknown,no
45,management,married,tertiary,no,1529,no,no,cellular,30,jun,160,1,-1,0,unknown,no
59,unemployed,married,secondary,no,957,no,no,cellular,8,mar,301,1,89,2,success,yes
28,student,single,secondary,no,153,no,no,cellular,23,jul,1124,2,-1,0,unknown,yes
38,management,single,tertiary,no,6158,yes,no,cellular,15,apr,139,5,145,9,failure,yes
59,unemployed,married,secondary,no,957,no,no,cellular,9,dec,479,2,-1,0,unknown,yes
43,management,married,tertiary,no,8,no,no,cellular,11,aug,95,4,-1,0,unknown,no
53,management,married,tertiary,no,3634,no,no,cellular,7,may,211,4,88,8,success,yes
32,admin.,married,secondary,no,20011,no,no,cellular,20,apr,234,1,-1,0,unknown,no
49,retired,married,primary,no,-37,no,no,unknown,4,jul,191,2,-1,0,unknown,no
30,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,6,-1,0,unknown,no
49,management,married,tertiary,no,1,no,no,telephone,4,may,1076,3,175,1,success,yes
27,entrepreneur,married,secondary,no,97,yes,yes,cellular,18,may,13,3,-1,0,unknown,no
60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,yes
39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,yes
49,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,486,1,-1,0,unknown,yes
53,technician,divorced,tertiary,no,2228,no,no,cellular,17,nov,890,1,-1,0,unknown,yes
76,retired,married,primary,no,3324,no,no,cellular,13,aug,227,2,192,1,failure,yes
29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,yes
49,self-employed,single,tertiary,no,-341,no,yes,cellular,18,nov,920,2,-1,0,unknown,no
44,services,married,secondary,no,1335,yes,no,cellular,30,jul,94,5,-1,0,unknown,no
36,management,married,tertiary,no,332,yes,no,cellular,22,may,566,7,-1,0,unknown,no
25,technician,married,tertiary,no,2551,no,no,cellular,28,dec,400,3,-1,0,unknown,yes
43,management,single,tertiary,no,1304,no,no,cellular,6,aug,501,2,-1,0,unknown,yes
32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,no
38,management,single,tertiary,no,3646,yes,no,cellular,12,may,1710,2,286,1,other,yes
39,admin.,single,tertiary,no,22086,no,no,cellular,4,jun,160,1,-1,0,unknown,yes
37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,-1,0,unknown,no
34,entrepreneur,single,tertiary,no,714,yes,no,unknown,12,may,166,4,-1,0,unknown,no
35,management,married,tertiary,no,867,yes,no,unknown,2,jun,230,3,-1,0,unknown,yes
38,self-employed,single,tertiary,no,5774,yes,no,cellular,15,may,406,4,359,5,other,yes
46,management,married,secondary,no,5559,no,no,unknown,17,jun,483,1,-1,0,unknown,no
37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
33,admin.,single,secondary,no,555,yes,no,cellular,9,sep,204,1,365,1,success,yes
46,blue-collar,single,primary,no,96,yes,no,cellular,19,nov,217,1,-1,0,unknown,no
34,admin.,married,secondary,no,0,yes,no,cellular,9,feb,30,4,-1,0,unknown,no
28,technician,single,secondary,no,593,yes,no,unknown,19,jun,202,1,-1,0,unknown,no
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown,yes
19,student,single,unknown,no,60,no,no,cellular,14,aug,253,1,-1,0,unknown,no
29,admin.,single,secondary,no,1992,no,no,cellular,12,apr,119,2,-1,0,unknown,no
74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,301,5,93,4,other,yes
44,blue-collar,single,primary,no,10984,no,no,unknown,20,jun,258,18,-1,0,unknown,no
53,management,married,tertiary,no,1356,yes,no,cellular,9,nov,371,2,96,4,failure,no
38,technician,married,secondary,no,2767,yes,no,cellular,21,nov,711,2,-1,0,unknown,no
28,blue-collar,single,tertiary,no,4099,no,no,cellular,23,apr,116,4,-1,0,unknown,yes
39,services,married,secondary,no,2843,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes
51,blue-collar,married,secondary,no,1022,yes,no,cellular,8,may,311,3,-1,0,unknown,no
57,management,married,tertiary,no,10583,no,no,cellular,28,sep,341,3,98,3,success,yes
50,technician,divorced,secondary,no,8016,no,no,cellular,17,jul,903,4,-1,0,unknown,no
44,management,married,tertiary,no,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes
30,management,single,tertiary,no,398,no,no,cellular,27,oct,102,1,180,3,success,yes
32,management,married,tertiary,no,1812,no,no,cellular,4,aug,296,1,182,4,other,yes
36,management,single,tertiary,no,2163,no,no,cellular,5,jun,317,1,-1,0,unknown,no
33,blue-collar,married,primary,no,1002,yes,no,unknown,30,may,201,4,-1,0,unknown,no
42,admin.,married,secondary,no,947,no,no,cellular,30,jul,158,2,-1,0,unknown,no
44,services,divorced,secondary,no,608,yes,yes,unknown,18,jun,19,30,-1,0,unknown,no
33,entrepreneur,single,secondary,no,278,no,no,cellular,1,feb,563,5,-1,0,unknown,yes
36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,1106,yes,no,cellular,17,apr,73,2,-1,0,unknown,no
59,retired,divorced,primary,no,-88,yes,no,unknown,5,jun,910,2,-1,0,unknown,yes
35,blue-collar,married,primary,no,414,no,no,unknown,13,may,504,4,-1,0,unknown,yes
34,services,married,secondary,no,244,no,no,cellular,4,feb,696,2,-1,0,unknown,no
27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,529,2,184,1,success,yes
53,technician,divorced,secondary,no,45,no,no,unknown,28,may,171,6,-1,0,unknown,no
34,admin.,single,secondary,no,1352,yes,no,cellular,20,apr,126,1,334,3,other,no
60,retired,married,primary,no,566,no,yes,cellular,23,jul,423,1,-1,0,unknown,no
24,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,jun,1242,1,-1,0,unknown,yes
53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no
49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,unknown,no
59,admin.,married,secondary,no,1575,yes,no,cellular,22,aug,1241,11,-1,0,unknown,yes
42,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,528,3,-1,0,unknown,no
46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes
28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
37,management,single,secondary,no,655,no,yes,cellular,4,feb,258,6,-1,0,unknown,no
31,blue-collar,divorced,primary,no,158,yes,no,unknown,28,may,157,1,-1,0,unknown,no
30,technician,single,secondary,no,925,no,no,cellular,20,nov,240,1,-1,0,unknown,no
45,management,married,tertiary,no,1199,no,no,telephone,3,feb,221,2,-1,0,unknown,no
45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no
92,retired,married,unknown,no,775,no,no,cellular,22,oct,313,3,-1,0,unknown,yes
65,unemployed,married,secondary,no,3195,no,no,telephone,2,mar,904,1,-1,0,unknown,yes
46,technician,married,secondary,no,68,yes,yes,unknown,16,jun,87,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,508,yes,yes,unknown,19,jun,262,5,-1,0,unknown,no
78,retired,divorced,unknown,no,2628,no,no,telephone,14,apr,129,2,-1,0,unknown,no
51,management,married,tertiary,no,1394,yes,no,cellular,5,aug,115,1,-1,0,unknown,no
45,management,married,tertiary,no,96,yes,no,cellular,16,jul,202,1,-1,0,unknown,no
52,admin.,single,secondary,no,726,yes,no,cellular,24,may,699,1,378,9,failure,yes
32,technician,single,secondary,no,1279,yes,no,unknown,3,jun,1173,3,-1,0,unknown,yes
47,blue-collar,married,secondary,no,3237,yes,no,unknown,15,may,198,3,-1,0,unknown,no
34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,no
30,technician,married,tertiary,no,606,yes,no,cellular,30,apr,551,1,-1,0,unknown,no
45,self-employed,single,primary,no,112,no,no,unknown,20,jun,298,4,-1,0,unknown,no
45,blue-collar,divorced,primary,no,844,no,no,unknown,5,jun,1018,3,-1,0,unknown,yes
56,retired,married,primary,no,9367,no,no,cellular,13,aug,320,2,101,2,success,yes
21,student,single,unknown,no,200,no,no,unknown,1,jun,8,1,-1,0,unknown,no
38,admin.,single,secondary,no,3239,no,no,unknown,5,jun,817,2,-1,0,unknown,yes
39,management,divorced,tertiary,no,373,no,no,cellular,26,aug,148,4,-1,0,unknown,no
46,management,married,tertiary,no,0,no,no,cellular,26,may,401,1,-1,0,unknown,no
47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,yes
32,technician,divorced,tertiary,no,267,no,no,cellular,26,may,128,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,222,yes,no,unknown,23,may,188,1,-1,0,unknown,no
27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104,1,288,8,failure,no
30,management,married,secondary,no,850,no,no,cellular,12,aug,507,2,-1,0,unknown,yes
49,technician,married,tertiary,no,503,no,no,unknown,1,jul,297,2,-1,0,unknown,no
56,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
44,blue-collar,single,primary,no,0,yes,no,cellular,24,jul,184,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,535,no,no,cellular,15,feb,171,1,91,2,success,yes
41,blue-collar,single,primary,no,1618,yes,no,unknown,14,may,1553,1,-1,0,unknown,yes
35,management,married,secondary,no,97,yes,no,unknown,29,may,135,4,-1,0,unknown,no
45,admin.,married,secondary,no,476,no,no,cellular,6,aug,356,1,364,1,other,yes
29,blue-collar,married,secondary,no,294,yes,no,unknown,14,may,594,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no
54,management,married,tertiary,no,588,no,no,cellular,13,aug,327,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,923,yes,no,unknown,14,may,249,2,-1,0,unknown,no
49,technician,single,unknown,no,350,no,no,cellular,28,jan,91,3,-1,0,unknown,no
59,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,226,1,-1,0,unknown,no
45,admin.,married,secondary,no,3006,no,no,cellular,29,apr,388,2,-1,0,unknown,yes
50,blue-collar,divorced,primary,no,388,no,no,cellular,5,feb,701,1,-1,0,unknown,no
23,admin.,single,secondary,no,1104,yes,no,unknown,12,may,120,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,-57,yes,yes,cellular,7,may,55,5,-1,0,unknown,no
26,technician,single,tertiary,no,515,no,no,cellular,31,may,775,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,3,-1,0,unknown,yes
49,management,married,tertiary,no,276,no,no,cellular,27,aug,62,5,-1,0,unknown,no
60,retired,married,primary,no,894,yes,no,unknown,15,may,65,7,-1,0,unknown,no
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes
43,self-employed,married,secondary,no,14144,yes,no,cellular,21,nov,504,1,-1,0,unknown,yes
37,technician,single,tertiary,no,197,no,no,cellular,13,may,234,1,87,3,success,yes
35,technician,married,tertiary,no,416,no,no,cellular,11,aug,591,4,-1,0,unknown,no
31,services,divorced,primary,no,459,yes,no,cellular,7,may,623,1,293,1,success,yes
26,admin.,single,secondary,no,255,no,no,cellular,14,aug,209,2,106,2,success,yes
34,management,single,tertiary,no,1494,yes,no,cellular,18,nov,596,1,182,1,other,yes
31,blue-collar,married,primary,no,292,yes,yes,unknown,30,may,30,18,-1,0,unknown,no
42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no
54,unemployed,married,secondary,no,1561,no,no,cellular,25,may,352,3,186,2,failure,yes
49,entrepreneur,married,tertiary,no,384,no,no,unknown,11,jun,64,1,-1,0,unknown,no
25,blue-collar,single,secondary,no,-375,yes,no,cellular,14,jul,61,2,-1,0,unknown,no
52,admin.,divorced,secondary,no,361,no,yes,cellular,20,nov,147,1,-1,0,unknown,no
35,technician,married,secondary,no,5553,yes,no,cellular,6,apr,371,3,136,7,failure,no
58,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,1,94,3,failure,yes
52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no
53,housemaid,married,secondary,no,1182,yes,no,cellular,7,sep,82,1,293,1,failure,no
55,housemaid,divorced,primary,no,0,no,no,unknown,20,jun,398,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,116,yes,no,unknown,8,may,376,2,-1,0,unknown,no
20,student,single,secondary,no,153,no,no,unknown,21,jun,100,1,-1,0,unknown,yes
38,technician,single,tertiary,no,11,no,no,unknown,18,jun,78,3,-1,0,unknown,no
73,retired,married,primary,no,1388,no,no,telephone,11,jan,767,2,83,1,success,yes
35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,366,2,178,9,success,yes
46,admin.,married,secondary,no,974,no,no,cellular,17,mar,178,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,370,yes,no,cellular,8,apr,249,1,-1,0,unknown,no
58,management,married,tertiary,no,4152,yes,no,cellular,30,apr,750,2,164,4,other,yes
32,technician,divorced,tertiary,no,3255,no,no,cellular,29,jun,167,2,-1,0,unknown,yes
59,services,married,secondary,no,2965,yes,no,cellular,13,may,1970,3,-1,0,unknown,yes
26,admin.,single,secondary,no,2509,no,no,cellular,19,feb,654,3,-1,0,unknown,yes
47,admin.,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes
50,entrepreneur,married,primary,no,237,yes,yes,unknown,30,may,184,4,-1,0,unknown,no
31,entrepreneur,single,secondary,no,0,no,no,telephone,13,nov,160,1,-1,0,unknown,yes
35,management,married,tertiary,no,750,yes,no,cellular,18,aug,233,12,-1,0,unknown,no
35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,no
26,blue-collar,single,secondary,no,78,no,no,telephone,28,jan,43,1,-1,0,unknown,no
72,retired,married,secondary,no,951,no,yes,cellular,12,mar,229,3,339,1,failure,yes
60,blue-collar,married,secondary,no,0,no,yes,unknown,5,jun,124,1,-1,0,unknown,no
63,retired,single,tertiary,no,791,no,no,cellular,21,oct,212,2,-1,0,unknown,yes
33,admin.,married,secondary,no,177,yes,no,cellular,11,may,100,1,-1,0,unknown,no
35,management,married,tertiary,no,323,no,no,cellular,11,jan,261,2,-1,0,unknown,yes
53,technician,married,tertiary,no,2557,no,no,cellular,29,jul,95,4,182,7,success,no
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,1,94,3,other,yes
41,management,married,tertiary,no,2781,yes,no,cellular,12,aug,95,2,-1,0,unknown,no
42,services,married,primary,no,473,yes,no,cellular,30,jan,54,1,-1,0,unknown,no
54,management,divorced,tertiary,no,7010,no,no,cellular,11,mar,275,2,-1,0,unknown,no
68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2062,2,257,1,success,yes
46,blue-collar,married,unknown,no,336,yes,no,cellular,14,aug,260,3,457,1,other,yes
33,blue-collar,married,secondary,no,0,yes,no,cellular,19,nov,330,2,-1,0,unknown,no
42,services,married,secondary,no,774,no,no,cellular,28,jan,997,1,-1,0,unknown,yes
25,technician,single,secondary,no,325,no,no,cellular,22,oct,716,3,-1,0,unknown,yes
61,admin.,married,unknown,no,4629,yes,no,cellular,27,jan,181,1,92,1,success,yes
44,blue-collar,married,primary,no,1265,yes,no,cellular,16,jul,555,1,-1,0,unknown,yes
28,management,single,tertiary,no,390,no,no,cellular,29,sep,845,1,232,4,success,yes
35,admin.,divorced,secondary,no,437,yes,no,unknown,4,jun,908,1,-1,0,unknown,yes
30,blue-collar,married,secondary,no,501,yes,yes,cellular,20,nov,994,1,177,1,failure,yes
53,entrepreneur,married,primary,no,694,yes,no,unknown,14,may,157,1,-1,0,unknown,no
31,technician,married,tertiary,no,636,yes,no,cellular,4,may,352,4,-1,0,unknown,yes
60,blue-collar,married,primary,no,29184,no,no,telephone,15,jun,94,2,-1,0,unknown,no
57,blue-collar,married,primary,no,3109,no,no,cellular,2,jun,482,2,-1,0,unknown,yes
34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,-1,0,unknown,yes
32,management,married,tertiary,no,9214,no,yes,unknown,18,oct,71,1,-1,0,unknown,no
32,blue-collar,single,primary,no,398,yes,no,cellular,13,may,716,1,-1,0,unknown,yes
47,services,divorced,tertiary,no,1639,no,no,cellular,12,jan,349,1,-1,0,unknown,yes
30,technician,married,secondary,no,289,yes,no,cellular,14,aug,1184,4,-1,0,unknown,yes
51,retired,married,primary,no,1495,no,no,telephone,25,jul,1946,4,-1,0,unknown,yes
65,retired,married,secondary,no,2,no,no,cellular,14,apr,450,1,-1,0,unknown,yes
44,services,married,secondary,no,1450,yes,no,cellular,14,apr,356,1,314,2,failure,no
38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes
58,retired,married,primary,no,565,no,no,telephone,7,jul,876,1,-1,0,unknown,yes
54,housemaid,married,primary,no,127,no,no,cellular,19,aug,176,4,-1,0,unknown,no
46,management,married,tertiary,no,4693,no,yes,cellular,7,aug,79,1,394,2,failure,yes
37,management,divorced,secondary,no,16,yes,no,unknown,30,may,638,1,-1,0,unknown,yes
54,admin.,divorced,secondary,no,1872,no,no,cellular,13,feb,439,5,-1,0,unknown,yes
26,admin.,married,secondary,no,3415,no,no,cellular,8,apr,209,1,-1,0,unknown,yes
48,management,single,secondary,no,1106,no,yes,cellular,8,jul,265,1,-1,0,unknown,no
42,management,married,tertiary,no,2665,yes,no,cellular,4,jun,280,2,126,11,failure,yes
32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,133,2,-1,0,unknown,no
39,management,married,tertiary,no,-974,no,yes,cellular,13,aug,130,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,1193,no,no,cellular,30,oct,640,1,-1,0,unknown,yes
60,retired,married,unknown,no,209,no,no,cellular,14,aug,391,3,106,1,failure,yes
27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no
37,technician,divorced,secondary,no,141,yes,no,cellular,6,may,848,1,364,3,failure,yes
32,technician,single,tertiary,no,1855,no,no,cellular,15,sep,126,2,134,1,other,yes
41,management,married,tertiary,no,144,no,no,cellular,27,feb,123,3,-1,0,unknown,no
44,services,divorced,secondary,no,206,yes,no,cellular,14,may,78,1,365,1,failure,no
39,technician,married,secondary,no,2983,no,no,cellular,3,dec,472,1,-1,0,unknown,yes
20,admin.,single,secondary,no,336,no,yes,cellular,5,jun,133,1,-1,0,unknown,no
77,retired,married,secondary,no,638,no,no,cellular,11,feb,288,1,188,1,success,yes
38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no
48,blue-collar,married,primary,no,418,yes,no,unknown,9,may,102,3,-1,0,unknown,no
47,blue-collar,married,primary,no,-58,yes,no,cellular,18,jul,92,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,9,yes,no,cellular,11,may,262,3,-1,0,unknown,no
34,admin.,married,secondary,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no
59,retired,married,primary,no,5521,yes,yes,unknown,13,may,94,1,-1,0,unknown,no
36,management,divorced,tertiary,no,14930,no,no,cellular,23,jul,190,1,-1,0,unknown,no
46,management,married,secondary,no,0,no,no,cellular,27,aug,38,6,-1,0,unknown,no
34,technician,single,tertiary,no,992,yes,no,cellular,5,feb,71,2,-1,0,unknown,yes
56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,1,368,2,failure,yes
28,technician,single,secondary,no,227,no,no,cellular,30,apr,278,1,-1,0,unknown,yes
51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes
54,retired,married,secondary,no,1851,no,no,unknown,11,jun,296,3,-1,0,unknown,no
58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,-1,0,unknown,yes
24,student,single,secondary,no,431,no,no,cellular,19,aug,418,11,185,5,success,yes
39,management,single,tertiary,no,0,yes,no,cellular,22,may,271,1,93,3,success,yes
60,management,married,secondary,no,0,no,no,cellular,20,may,321,4,87,8,failure,no
